Village_ID,Reference Number,Audited?,Audit Status,State,District,Block / Taluk,Gram Panchayat,Village Name,Date of Survey,Estimated Trees,Observed Trees,Harvestable %,Avg Age of Trees,Fruiting %,Plantation Type,Latitude,Longitude,GPS Entry Used,Max Capacity (kg),Sourced So Far (kg),Remaining Capacity (kg)
Karnataka_Chikkaballapura_Bagepalli_Thimamapalli_Boyinavaripalli,fmodozkq,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Thimamapalli,Boyinavaripalli,2024-11-13,400,100,90,Below 8 years,60, Field Bund,13.871184,77.9211438,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Bagepalli_Thimamapalli_Maddalakane,fm2xdi5f,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Thimamapalli,Maddalakane,2024-11-12,300,50,80,Between 8 to 40 years,60, Field Bund,13.8488223,77.8607163,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Bagepalli_Thimamapalli_Marasanapalli,fmlq3ax9,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Thimamapalli,Marasanapalli,2024-11-12,900,300,90,Between 8 to 40 years,60, Field Bund,13.8545769,77.8791331,Entry 4,2700.0,0.0,2700.0
Karnataka_Chikkaballapura_Bagepalli_Thimamapalli_Naravalapalli,fm06989s,Yes,Audit Approved,Karnataka,Chikkaballapura,Bagepalli,Thimamapalli,Naravalapalli,2024-11-12,600,200,90,Between 8 to 40 years,60, Field Bund,13.8482625,77.8840115,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Bagepalli_Thimamapalli_Thimmampalli,fmnmq475,Yes,Audit Approved,Karnataka,Chikkaballapura,Bagepalli,Thimamapalli,Thimmampalli,2024-11-13,1200,400,90,Between 8 to 40 years,60, Field Bund,13.8507516,77.9010575,Entry 4,3600.0,0.0,3600.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Achepalli,fm654t6v,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Achepalli,2024-10-29,400,100,80,Below 8 years,70, Field Bund,13.7489028,77.8729687,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Gollapalli,fm4y79zv,Yes,Audit Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Gollapalli,2024-10-29,3700,700,90,Between 8 to 40 years,70,Block Plantation,13.7406148,77.872911,Entry 4,11100.0,0.0,11100.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Gurraladinne,fmozd6vo,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Gurraladinne,2024-10-29,450,150,90,Below 8 years,60, Field Bund,13.7545968,77.8692289,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Lagumaddepalli,fm364xb5,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Lagumaddepalli,2024-10-25,300,80,90,Below 8 years,80, Field Bund,13.7625719,77.8492374,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Neeragantipalli,fm6hp9jn,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Neeragantipalli,2024-10-29,250,100,80,Below 8 years,50, Field Bund,13.7526058,77.8763322,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Penamala,fm0aw6mc,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Penamala,2024-11-08,800,200,90,Between 8 to 40 years,60, Field Bund,13.7842852,77.8679716,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Tenkaimakalapalli,fm1ol5b7,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Tenkaimakalapalli,2024-10-29,800,250,90,Below 8 years,70, Field Bund,13.7559216,77.8646989,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Bagepalli_Yellampalli_Yellampalli,fm05fu31,No,Approved,Karnataka,Chikkaballapura,Bagepalli,Yellampalli,Yellampalli,2024-10-31,300,80,90,Between 8 to 40 years,50, Field Bund,13.7545534,77.8272365,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chelur_Palyakere_Mudalapalli,fma45rf9,No,Approved,Karnataka,Chikkaballapura,Chelur,Palyakere,Mudalapalli,2024-11-07,350,150,90,Between 8 to 40 years,70, Field Bund,13.8014037,77.8628194,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chelur_Somanathapura_Kamblipalli,fmqjutcl,No,Approved,Karnataka,Chikkaballapura,Chelur,Somanathapura,Kamblipalli,2024-10-31,400,150,90,Between 8 to 40 years,60, Field Bund,13.7397386,77.8400588,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikballapur_Addagal_Channahalli,fmig0oeq,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagal,Channahalli,2024-12-10,350,100,90,Between 8 to 40 years,50, Field Bund,13.5709182,77.723288,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Addagal_Goramillahalli,fm3o0zkv,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Addagal,Goramillahalli,2024-12-10,1400,400,90,Between 8 to 40 years,50, Field Bund,13.5753899,77.7185132,Entry 4,4200.0,0.0,4200.0
Karnataka_Chikkaballapura_Chikballapur_Addagal_Kerenahalli,fmlw4ls9,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagal,Kerenahalli,2024-12-10,200,50,90,Between 8 to 40 years,50, Field Bund,13.5764911,77.724398,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Addagal,fmdgb6jf,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Addagal,2024-12-10,450,100,90,Between 8 to 40 years,60, Field Bund,13.5668133,77.7331993,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Bhogaparthi,fmb4qsxy,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Bhogaparthi,2024-12-10,500,150,90,Between 8 to 40 years,50, Field Bund,13.5637756,77.7369926,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Bisaigarahalli,fm9jhsyo,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Bisaigarahalli,2024-12-10,400,100,90,Between 8 to 40 years,60, Field Bund,13.5624107,77.7366985,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Doddihalli,fmoiu6ol,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Doddihalli,2024-12-10,650,150,90,Between 8 to 40 years,60, Field Bund,13.591057,77.7271406,Entry 4,1950.0,0.0,1950.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Kachakadatha,fma0x7ei,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Kachakadatha,2024-12-10,200,50,80,Between 8 to 40 years,60, Field Bund,13.5730913,77.7273157,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Nallappanahalli,fmn8zjoy,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Nallappanahalli,2024-12-10,450,100,90,Between 8 to 40 years,60, Field Bund,13.5831038,77.7202291,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Pathuru,fmi1kk49,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Pathuru,2024-12-10,150,50,90,Between 8 to 40 years,50, Field Bund,13.5694007,77.7299154,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Chikballapur_Addagallu_Settigere,fmjlhe8s,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Addagallu,Settigere,2024-12-10,500,150,90,Between 8 to 40 years,70, Field Bund,13.5523439,77.7487395,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Aruuru_Hanumanthapura,fmiwqd4j,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Aruuru,Hanumanthapura,2024-12-04,2300,600,90,Between 8 to 40 years,60, Field Bund,13.4702307,77.7079049,Entry 4,6900.0,0.0,6900.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Arikere,fmcjzvpl,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Arikere,2024-12-04,500,150,90,Between 8 to 40 years,70, Field Bund,13.4675803,77.7087196,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Avalagurki,fmszexob,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Avalagurki,2024-12-06,350,100,90,Between 8 to 40 years,60, Field Bund,13.487518,77.730364,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Gondihalli,fm2wdzjs,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Gondihalli,2024-12-04,250,100,90,Between 8 to 40 years,60, Field Bund,13.4709411,77.7206305,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Kavaranahalli,fmzvh75c,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Kavaranahalli,2024-12-06,300,100,80,Between 8 to 40 years,60, Field Bund,13.4825428,77.7323387,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Lingasettipura,fmfrikq0,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Lingasettipura,2024-12-06,350,100,90,Between 8 to 40 years,70, Field Bund,13.4821632,77.739063,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Avagurki_Soolikunte,fmmjkp6q,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avagurki,Soolikunte,2024-12-06,200,50,80,Between 8 to 40 years,60, Field Bund,13.4962646,77.7322282,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Dinnegerahalli,fmbmbz55,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Dinnegerahalli,2024-12-06,200,50,90,Between 8 to 40 years,60, Field Bund,13.4623675,77.726786,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Hariharapura,fm6g64xh,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Hariharapura,2024-12-06,350,100,90,Between 8 to 40 years,60, Field Bund,13.4725041,77.7281946,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Honnagiriyappanahalli,fmjr8vnh,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Honnagiriyappanahalli,2024-12-06,500,100,90,Between 8 to 40 years,50, Field Bund,13.4920942,77.7282976,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Honnenahalli,fm9vmp3z,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Honnenahalli,2024-12-06,200,50,90,Between 8 to 40 years,50, Field Bund,13.460461,77.7405121,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Kurlahalli,fmefi3gw,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Kurlahalli,2024-12-06,500,150,90,Between 8 to 40 years,60, Field Bund,13.4850053,77.7261988,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Naduvanahalli,fmqf2202,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Naduvanahalli,2024-12-06,300,100,90,Between 8 to 40 years,60, Field Bund,13.4946265,77.7406992,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Susepalya,fml1kko7,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Susepalya,2024-12-04,650,200,90,Between 8 to 40 years,60, Field Bund,13.4543744,77.7100525,Entry 4,1950.0,0.0,1950.0
Karnataka_Chikkaballapura_Chikballapur_Avalagurki_Vadrepalya,fmzkvixe,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Avalagurki,Vadrepalya,2024-12-06,400,100,90,Between 8 to 40 years,60, Field Bund,13.4763022,77.7292319,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikballapur_Gollahalli_Ittappanahalli,fmoeocvy,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Gollahalli,Ittappanahalli,2024-12-11,200,50,90,Below 8 years,40, Field Bund,13.5225723,77.7361965,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Gollahalli_Kariganapalya,fmgpx4av,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Gollahalli,Kariganapalya,2024-12-11,450,100,90,Between 8 to 40 years,70, Field Bund,13.5211165,77.7381317,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Gollahalli_Marappanahalli,fmm06bba,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Gollahalli,Marappanahalli,2024-12-11,300,100,80,Between 8 to 40 years,60, Field Bund,13.5218948,77.7310902,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chikballapur_Gollahalli_Nallaguttapalya,fmi3gho2,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Gollahalli,Nallaguttapalya,2024-12-11,450,150,90,Between 8 to 40 years,60, Field Bund,13.5067245,77.7289449,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Gollahalli_Sadenahalli,fmuv593d,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Gollahalli,Sadenahalli,2024-12-11,2600,700,90,Between 8 to 40 years,60, Field Bund,13.5428138,77.7125365,Entry 4,7800.0,0.0,7800.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Akalathimmanahalli,fm7afgsq,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Akalathimmanahalli,2024-12-06,350,100,80,Between 8 to 40 years,50, Field Bund,13.4895468,77.7591394,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Devasthanadahosahalli,fmor9osa,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Devasthanadahosahalli,2024-12-06,300,100,90,Between 8 to 40 years,50, Field Bund,13.4955713,77.7542116,Entry 4,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Gunthappanahalli,fmja8gow,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Gunthappanahalli,2024-12-06,600,200,90,Between 8 to 40 years,60, Field Bund,13.4642643,77.7276794,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Harobande,fmn1p9on,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Harobande,2024-12-06,400,100,80,Between 8 to 40 years,70, Field Bund,13.4711037,77.744622,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Hunegallu,fma1ct4d,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Hunegallu,2024-12-06,200,80,90,Between 8 to 40 years,50,Avenue,13.4934303,77.7518493,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Harobande_Marasanahalli,fm4ddywe,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Harobande,Marasanahalli,2024-12-06,350,100,90,Between 8 to 40 years,60, Field Bund,13.4782502,77.750393,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Dinnehalli,fmavyro0,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Dinnehalli,2024-12-07,350,100,90,Between 8 to 40 years,70, Field Bund,13.651349,77.7248172,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Jeeganahalli,fmzcdxx2,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Jeeganahalli,2024-12-09,800,250,90,Between 8 to 40 years,50, Field Bund,13.6152249,77.7369725,Entry 4,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Kammaguttahalli,fm1fv1d4,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Kammaguttahalli,2024-12-07,550,150,90,Between 8 to 40 years,50, Field Bund,13.6298798,77.736133,Entry 4,1650.0,0.0,1650.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Karakamakalahalli,fm4sir9v,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Karakamakalahalli,2024-12-07,700,200,90,Between 8 to 40 years,50, Field Bund,13.6479913,77.7312335,Entry 4,2100.0,0.0,2100.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Kommalamari,fmtfr21l,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Kommalamari,2024-12-07,700,250,90,Between 8 to 40 years,70, Field Bund,13.6428104,77.7223133,Entry 4,2100.0,0.0,2100.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Navilugurki,fmsyhz5m,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Navilugurki,2024-12-09,550,200,90,Between 8 to 40 years,60, Field Bund,13.6179092,77.7185806,Entry 4,1650.0,0.0,1650.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_R.Chokkanahalli,fmf1hi7b,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,R.Chokkanahalli,2024-12-07,1200,400,90,Between 8 to 40 years,70, Field Bund,13.6412581,77.7362837,Entry 4,3600.0,0.0,3600.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Renumakalahalli,fmvqledk,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Renumakalahalli,2024-12-07,200,50,80,Between 8 to 40 years,60, Field Bund,13.6574993,77.7314095,Entry 4,600.0,0.0,600.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Uppaguttahalli,fmyj5zst,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Uppaguttahalli,2024-12-07,500,150,90,Between 8 to 40 years,70, Field Bund,13.6533094,77.7329621,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Kammaguttahalli_Vakrahalli,fm2msiju,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Kammaguttahalli,Vakrahalli,2024-12-09,450,150,90,Between 8 to 40 years,70, Field Bund,13.6180392,77.7204903,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Bachenahalli,fmiyjfrv,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Bachenahalli,2024-12-09,600,200,90,Between 8 to 40 years,50, Field Bund,13.6037989,77.7177013,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Jeedamakalahalli,fmsk5kai,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Jeedamakalahalli,2024-12-09,500,150,90,Between 8 to 40 years,60, Field Bund,13.601938,77.720458,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Katari_kadirenahalli,fmwix0rv,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Katari kadirenahalli,2024-12-09,1400,400,90,Between 8 to 40 years,60, Field Bund,13.5958935,77.6848913,Entry 4,4200.0,0.0,4200.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Mandikal,fmvbt1v0,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Mandikal,2024-12-09,450,150,90,Between 8 to 40 years,60, Field Bund,13.6098873,77.7319297,Entry 4,1350.0,0.0,1350.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Paiyur,fmjrng06,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Paiyur,2024-12-09,2000,600,90,Between 8 to 40 years,70, Field Bund,13.597041,77.702077,Entry 4,6000.0,0.0,6000.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Parenahalli,fmng9kfn,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Parenahalli,2024-12-09,500,150,90,Between 8 to 40 years,60, Field Bund,13.5969049,77.6902506,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikballapur_Mandikal_Yataganahalli,fmkbuvlo,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Mandikal,Yataganahalli,2024-12-10,250,50,80,Between 8 to 40 years,60, Field Bund,13.5924243,77.7265719,Entry 4,750.0,0.0,750.0
Karnataka_Chikkaballapura_Chikballapur_Not_found_Narenahalli,fmjnamua,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Not found,Narenahalli,2024-12-09,800,200,90,Between 8 to 40 years,70, Field Bund,13.5862336,77.4362955,Entry 1,2400.0,0.0,2400.0
Karnataka_Chikkaballapura_Chikballapur_Not_found_Subbarayanahalli,fmw3a3kv,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Not found,Subbarayanahalli,2024-12-09,300,100,90,Between 8 to 40 years,60, Field Bund,13.5861287,77.436339,Entry 1,900.0,0.0,900.0
Karnataka_Chikkaballapura_Chikballapur_Poshottahalli_Nallakadirenahalli,fmfnoecf,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Poshottahalli,Nallakadirenahalli,2024-12-09,700,250,90,Between 8 to 40 years,70, Field Bund,13.5913663,77.675234,Entry 4,2100.0,0.0,2100.0
Karnataka_Chikkaballapura_Chikballapur_S._Gollahalli_Jangamarappanahalli,fmjtja0i,No,Approved,Karnataka,Chikkaballapura,Chikballapur,S. Gollahalli,Jangamarappanahalli,2024-12-11,400,100,90,Between 8 to 40 years,60, Field Bund,13.5173054,77.7266388,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikballapur_S._Gollahalli_Paiyuru,fma358jg,No,Approved,Karnataka,Chikkaballapura,Chikballapur,S. Gollahalli,Paiyuru,2024-12-11,350,100,90,Between 8 to 40 years,50, Field Bund,13.5267959,77.7258482,Entry 4,1050.0,0.0,1050.0
Karnataka_Chikkaballapura_Chikballapur_Thippanahalli_Ankanagondi,fmnu6knf,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Thippanahalli,Ankanagondi,2024-12-04,600,200,90,Between 8 to 40 years,60, Field Bund,13.4447354,77.7137897,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Chikballapur_Thippanahalli_Dinnehosahalli,fmbtrfk3,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Thippanahalli,Dinnehosahalli,2024-12-04,700,250,90,Between 8 to 40 years,60, Field Bund,13.4576529,77.7103877,Entry 4,2100.0,0.0,2100.0
Karnataka_Chikkaballapura_Chikballapur_Thippanahalli_Mustoor,fmxi6vat,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Thippanahalli,Mustoor,2024-12-06,150,50,90,Between 8 to 40 years,40, Field Bund,13.4575081,77.7274747,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Chikballapur_Unknown_Chikkanareppanahalli,fm5xq1p8,No,Approved,Karnataka,Chikkaballapura,Chikballapur,Unknown,Chikkanareppanahalli,2024-12-07,650,150,90,Between 8 to 40 years,60, Field Bund,13.6332103,77.7186509,Entry 4,1950.0,0.0,1950.0
Karnataka_Chikkaballapura_Chikballapur_Unknown_Dorabure,fmkerkl0,Yes,Audit Approved,Karnataka,Chikkaballapura,Chikballapur,Unknown,Dorabure,2024-12-09,2700,800,90,Between 8 to 40 years,60, Field Bund,13.5986245,77.7165279,Entry 4,8100.0,0.0,8100.0
Karnataka_Chikkaballapura_Chikkaballapura_Agalagurki_Agalagurki,fmnlqxvy,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Agalagurki,Agalagurki,2024-10-22,600,100,90,Below 8 years,70,Riverbank,13.4135464,77.7364691,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_A_Kottur,fm9jx9qy,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,A Kottur,2024-11-18,500,150,90,Between 8 to 40 years,70, Field Bund,13.5597299,77.6731221,Entry 4,1500.0,0.0,1500.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Ajjavara,fme6upsx,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Ajjavara,2024-10-22,150,50,90,Below 8 years,50, Field Bund,13.4139952,77.7707635,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Bannikuppe,fmm8gqv4,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Bannikuppe,2024-10-22,100,50,80,Below 8 years,50, Field Bund,13.4164659,77.7446056,Entry 4,300.0,0.0,300.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Chalumenahalli,fmpzuruu,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Chalumenahalli,2024-10-23,150,60,90,Between 8 to 40 years,50, Field Bund,13.4058615,77.8056154,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Chikkakirugumbi,fm89abb9,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Chikkakirugumbi,2024-10-23,50,20,90,Between 8 to 40 years,70, Field Bund,13.3985911,77.8128043,Entry 4,150.0,0.0,150.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Doddaganahalli,fm1dxayh,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Doddaganahalli,2024-11-15,400,100,90,Between 8 to 40 years,60, Field Bund,13.4630154,77.6173723,Entry 4,1200.0,0.0,1200.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Doddakirugumbi,fmysda0e,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Doddakirugumbi,2024-10-23,150,70,90,Below 8 years,60, Field Bund,13.4033326,77.8107374,Entry 4,450.0,0.0,450.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Gauchenahalli,fmhsg95v,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Gauchenahalli,2024-11-14,600,200,90,Between 8 to 40 years,60, Field Bund,13.3968631,77.628216,Entry 4,1800.0,0.0,1800.0
Karnataka_Chikkaballapura_Chikkaballapura_Ajjiwara_Gidnahalli,fmxu4cn9,No,Approved,Karnataka,Chikkaballapura,Chikkaballapura,Ajjiwara,Gidnahalli,2024-10-23,200,80,80,Below 8 years,50, Field Bund,13.4031278,77.8190017,Entry 4,600.0,0.0,600.0
